Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,X.Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,pillName
3706,169.7957,23.8044,118,96,199,192.0038,96.0378,192.1164,96.0213,225.3797,157,62,69,68,69.0028,68.3831,175.8901,0.9168,70.0928,629263,180,-1.6005,0.813,100,629263,158,88,165.9638,68,1.0091,0.991,0.9791,00071-0419-24_PART_1_OF_1_CHAL10_SB_361C9B04.jpg
3675,168.9853,23.3805,118,97,198,191.9365,96.0799,191.9113,96.0726,224.5513,158,62,68,68,68.5875,68.2216,5.8193,0.9159,70.0071,621021,180,-1.6175,0.8658,100,621021,159,108,21.8014,68,1.0054,0.9947,0.9787,00071-0419-24_PART_1_OF_1_CHAL10_SF_361C9B04.jpg
22283,51.4116,22.5667,118,20,120,190.6598,96.1319,192.6981,95.8826,637.9483,64,47,256,98,272.7135,104.0344,0.005,0.688,256.4391,1145605,46,1.9967,3.4131,100,1145605,64,89,176.6467,98,2.6214,0.3815,0.9819,00071-1015-68_PART_1_OF_1_CHAL10_SB_5215A92D.jpg
22314,47.9585,24.0717,118,8,120,190.7411,96.0567,192.3179,95.8937,638.1909,64,47,256,98,272.0647,104.4276,0.0434,0.6885,256.3299,1070147,44,1.8807,3.1815,100,1070147,64,89,177.0929,98,2.6053,0.3838,0.9841,00071-1015-68_PART_1_OF_1_CHAL10_SF_5215A92D.jpg
32367,89.2951,17.4631,118,40,136,190.6902,95.9262,194.99,95.7774,773.8894,36,38,312,116,331.7098,124.2379,0.0872,0.6791,312.1025,2890214,89,-0.287,-0.4653,100,2890214,36,100,1.4688,116,2.67,0.3745,0.9857,00071-1017-68_PART_1_OF_1_CHAL10_SB_5515AAAD.jpg
32198,89.9304,23.058,118,26,169,190.4609,95.9188,196.5392,96.3145,771.8894,37,38,310,116,331.2496,123.761,0.0708,0.6791,310.5817,2895580,89,-0.0936,-0.6218,100,2895580,37,87,176.4927,116,2.6765,0.3736,0.9845,00071-1017-68_PART_1_OF_1_CHAL10_SF_5515AAAD.jpg
32710,167.0531,15.3134,171,108,202,191.9057,96.0592,191.5845,95.645,701.9554,66,14,252,164,254.877,163.403,179.8417,0.8342,252.24,5464306,170,-1.958,4.0921,100,5464306,66,89,177.5006,163.8799,1.5598,0.6411,0.9899,00074-1973-54_PART_1_OF_1_CHAL10_SB_BE1DDF0E.jpg
32527,167.0145,14.2643,172,107,202,191.9865,95.8532,191.8393,95.9217,699.127,67,14,250,164,253.4342,163.4139,0.6149,0.8363,251.0558,5432481,171,-2.3044,5.5697,100,5432481,67,108,5.2564,164,1.5509,0.6448,0.9904,00074-1973-54_PART_1_OF_1_CHAL10_SF_BE1DDF0E.jpg
41382,113.6473,10.1942,118,59,182,192.035,96.047,191.4447,95.4658,829.4874,31,24,322,144,339.4856,155.2031,179.9643,0.7558,322.6841,4702952,115,-0.2237,1.8458,100,4702952,31,86,176.2686,144,2.1874,0.4572,0.9928,00074-3020-11_PART_1_OF_1_CHAL10_SB_E01D703B.jpg
41213,113.5597,11.0659,118,48,179,192.0228,95.8804,191.5392,95.7653,828.3158,31,24,322,144,339.2084,154.6955,179.947,0.7548,322.5601,4680136,114,-0.0513,2.2668,100,4680136,31,87,176.6231,144,2.1927,0.456,0.9921,00074-3020-11_PART_1_OF_1_CHAL10_SF_E01D703B.jpg
41550,164.7513,15.1329,169,107,204,191.7795,96.1955,192.0638,95.615,831.73,31,24,322,145,339.4871,155.8324,179.8798,0.7548,322.5027,6845416,168,-1.622,2.9919,100,6845416,31,88,176.8005,145,2.1785,0.459,0.9921,00074-3040-11_PART_1_OF_1_CHAL10_SB_DB1D6DFB.jpg
41059,165.2102,14.6124,169,104,205,192.084,96.2117,192.3214,96.4877,827.4874,31,25,322,143,339.6699,153.9081,0.0529,0.7535,322.5601,6783364,168,-1.7499,3.9082,100,6783364,31,105,3.3769,143,2.207,0.4531,0.9927,00074-3040-11_PART_1_OF_1_CHAL10_SF_DB1D6DFB.jpg
38019,85.5852,13.2148,118,44,150,192.0759,95.8849,192.7446,95.4089,792.1981,39,18,306,156,309.985,156.1601,0.0271,0.7613,306.1323,3253863,85,0.7397,0.4616,100,3253863,39,100,1.6847,156,1.985,0.5038,0.991,00074-3290-13_PART_1_OF_1_CHAL10_SB_EC1D766B.jpg
38292,85.2753,13.7211,118,42,143,191.8358,95.8174,192.6499,95.8213,794.1981,39,17,305,158,309.586,157.4841,0.3517,0.7629,305.3211,3265363,84,0.7171,0.1715,100,3265363,39,99,2.6281,158,1.9658,0.5087,0.9903,00074-3290-13_PART_1_OF_1_CHAL10_SF_EC1D766B.jpg
11222,139.9611,12.7254,118,81,177,192.145,96.062,192.6168,96.0641,395.061,132,36,120,120,119.8978,119.1707,6.6263,0.9035,121.2353,1570644,142,-0.7162,0.5263,100,1570644,139,67,151.9553,120,1.0061,0.9939,0.9849,00074-5182-19_PART_1_OF_1_CHAL10_SB_AF1D57AA.jpg
11159,140.1074,11.4694,118,74,177,191.8953,95.743,191.3378,95.7022,393.6468,132,36,120,119,119.5791,118.8174,1.3725,0.9049,120.7684,1563458,142,-0.4459,-0.2449,100,1563458,139,125,27.626,119,1.0064,0.9936,0.9853,00074-5182-19_PART_1_OF_1_CHAL10_SF_AF1D57AA.jpg
17015,134.8829,11.3591,118,83,174,191.8725,96.3346,191.8029,95.8626,527.7473,91,45,202,102,208.6446,103.8329,0.0026,0.7677,202.6327,2295032,137,-0.8015,1.2906,100,2295032,91,105,4.5288,102,2.0094,0.4977,0.9873,00074-6122-90_PART_1_OF_1_CHAL10_SB_051D829C.jpg
17065,135.9647,10.8486,118,74,170,191.9774,95.8665,192.0064,95.7907,529.9899,90,45,204,102,209.3312,103.7964,0.1811,0.7635,204.1201,2320238,138,-0.8602,1.7235,100,2320238,90,93,178.0347,102,2.0167,0.4958,0.9868,00074-6122-90_PART_1_OF_1_CHAL10_SF_051D829C.jpg
11271,146.8331,14.1282,118,92,190,192.0437,96.0031,192.719,96.0022,395.061,132,36,120,120,120.1957,119.3944,19.8883,0.9075,121.4578,1654956,149,-0.816,0.5087,100,1654956,134,114,17.2415,120,1.0067,0.9933,0.986,00074-6594-90_PART_1_OF_1_CHAL10_SB_AB1D55FA.jpg
11229,146.5439,11.9841,118,104,182,191.853,95.8373,191.4425,95.8295,395.061,132,36,120,120,119.8639,119.2787,173.8791,0.9041,121.2353,1645541,149,-1.0094,0.7939,100,1645541,138,68,151.9553,120,1.0049,0.9951,0.9852,00074-6594-90_PART_1_OF_1_CHAL10_SF_AB1D55FA.jpg
11201,151.4522,13.7034,118,104,187,192.0325,96.0581,192.5874,95.8767,395.061,132,36,120,120,119.7901,119.0546,3.1344,0.9019,120.9339,1696416,155,-1.3567,1.3756,100,1696416,137,71,156.6148,119.8628,1.0062,0.9939,0.9848,00074-7068-19_PART_1_OF_1_CHAL10_SB_A31D51AA.jpg
11117,148.2893,11.83,118,95,183,191.7692,96.1154,191.3463,96.1071,392.2325,132,37,119,119,119.2006,118.7461,179.7643,0.9081,120.4326,1648532,151,-1.4272,1.718,100,1648532,143,61,144.4623,119,1.0038,0.9962,0.9859,00074-7068-19_PART_1_OF_1_CHAL10_SF_A31D51AA.jpg
11223,150.8344,14.8911,118,87,195,192.0096,96.1554,192.6636,95.9842,395.061,132,36,120,120,119.8915,119.1875,178.4525,0.9036,121.0785,1692814,154,-0.9841,0.7679,100,1692814,136,73,157.6713,120,1.0059,0.9941,0.9851,00074-7070-90_PART_1_OF_1_CHAL10_SB_991D4CFA.jpg
11191,149.9909,13.7513,118,98,192,191.8692,95.9001,191.3253,95.8678,395.061,132,36,120,120,119.7454,118.9926,8.5497,0.9011,120.9339,1678548,152,-0.7766,0.8161,100,1678548,140,65,150.2551,119.8115,1.0063,0.9937,0.9847,00074-7070-90_PART_1_OF_1_CHAL10_SF_991D4CFA.jpg
11247,154.9987,14.8566,118,111,189,191.9783,95.9669,192.709,95.9099,395.061,132,36,120,120,120.0219,119.3126,176.944,0.9056,121.0785,1743270,158,-1.2091,1.265,100,1743270,140,65,149.1986,120,1.0059,0.9941,0.9858,00074-7149-90_PART_1_OF_1_CHAL10_SB_931D49FA.jpg
11195,153.2095,12.9106,118,107,181,191.7726,96.0857,191.4139,95.9427,395.061,132,36,120,120,119.7662,119.0145,176.9062,0.9014,120.9049,1715180,157,-1.7638,2.5216,100,1715180,136,119,20.8334,119.8172,1.0063,0.9937,0.985,00074-7149-90_PART_1_OF_1_CHAL10_SF_931D49FA.jpg
40921,107.7048,24.0066,118,51,164,190.6619,95.8796,207.0834,96.6039,874.2742,15,32,354,128,378.0051,137.8347,0.0362,0.6728,354.3614,4407390,108,-0.0904,-1.307,100,4407390,15,88,177.4121,128,2.7425,0.3646,0.9881,00074-9189-90_PART_1_OF_1_CHAL10_SB_DF1DEFBF.jpg
40966,109.2133,23.0373,118,16,167,190.3263,96.0896,201.548,96.0547,876.5168,14,32,356,128,379.0539,137.6045,179.9712,0.6701,356.1137,4474030,111,-0.6656,0.2786,100,4474030,14,102,1.4482,128,2.7547,0.363,0.9873,00074-9189-90_PART_1_OF_1_CHAL10_SF_DF1DEFBF.jpg
11262,155.166,15.3719,118,101,196,192.0037,95.8978,192.3718,95.7851,395.061,132,36,120,120,120.0193,119.4743,3.357,0.9068,121.0785,1747480,159,-1.2677,1.4052,100,1747480,140,65,149.1986,120,1.0046,0.9955,0.9863,00074-9296-90_PART_1_OF_1_CHAL10_SB_A51D52FA.jpg
11212,155.1837,14.8967,118,106,203,191.8839,95.8162,191.0882,95.7329,395.061,132,36,120,120,119.7746,119.1869,179.6226,0.9027,120.9339,1739920,157,-1.0753,1.5282,100,1739920,140,65,150.2551,119.8654,1.0049,0.9951,0.9852,00074-9296-90_PART_1_OF_1_CHAL10_SF_A51D52FA.jpg
12398,166.7063,17.1887,173,93,198,192.0413,95.863,192.1758,95.8191,441.8061,109,53,165,86,172.065,91.7422,179.8949,0.7982,165.2453,2066825,173,-2.2545,3.6171,100,2066825,109,95,176.8779,86,1.8755,0.5332,0.9852,00075-7700-60_PART_1_OF_1_CHAL10_SB_E51C72E3.jpg
12518,167.0659,17.7036,174,102,199,191.9029,96.0431,192.0714,96.1089,440.7351,109,53,165,86,172.2162,92.5489,179.9176,0.8098,165.3663,2091331,173,-2.1121,3.1041,100,2091331,109,93,176.1859,86,1.8608,0.5374,0.9896,00075-7700-60_PART_1_OF_1_CHAL10_SF_E51C72E3.jpg
12938,128.0795,10.704,118,80,169,196.0778,95.7166,195.9355,95.3199,448.0904,110,46,164,99,166.8024,98.7586,0.4452,0.8097,164.8787,1657093,130,-0.5458,0.8288,100,1657093,110,103,5.9181,99,1.689,0.5921,0.9869,00078-0358-34_PART_1_OF_1_CHAL10_SB_EA15750B.jpg
12912,129.28,10.0017,118,53,171,196.05,95.9356,196.0124,95.8794,449.1615,109,46,166,99,167.2244,98.3114,0.2292,0.8043,166.1084,1669263,131,-0.5326,2.1087,100,1669263,109,98,2.07,99,1.701,0.5879,0.9852,00078-0358-34_PART_1_OF_1_CHAL10_SF_EA15750B.jpg
21788,104.0295,11.4247,118,39,169,196.7155,95.9694,197.2619,95.3846,582.0732,85,32,214,128,216.8368,127.9365,0.3574,0.8081,214.2825,2266595,104,-0.0987,2.1712,100,2266595,85,89,177.0575,128,1.6949,0.59,0.9892,00078-0359-34_PART_1_OF_1_CHAL10_SB_EC15765B.jpg
21760,104.7795,10.1853,118,65,171,197.1199,95.9204,197.7879,95.6931,582.6589,85,32,214,128,216.9108,127.7285,0.1643,0.8055,214.3362,2280002,104,0.5684,1.2954,100,2280002,85,101,3.2095,128,1.6982,0.5889,0.989,00078-0359-34_PART_1_OF_1_CHAL10_SF_EC15765B.jpg
32626,94.4844,12.6787,118,48,160,198.0739,95.9519,199.7232,94.8178,714.0559,61,17,262,158,265.2515,156.6088,0.4174,0.8041,262.5509,3082648,92,0.6614,0.9537,100,3082648,61,104,3.7125,158,1.6937,0.5904,0.9897,00078-0360-34_PART_1_OF_1_CHAL10_SB_F015780B.jpg
32478,94.9494,12.2484,118,39,163,197.9494,95.7772,199.9847,95.5353,715.328,61,18,262,156,265.1373,155.9655,179.777,0.7976,262.429,3083765,93,0.8264,1.1264,100,3083765,61,88,176.7233,156,1.7,0.5882,0.9899,00078-0360-34_PART_1_OF_1_CHAL10_SF_F015780B.jpg
31861,123.9507,11.7633,118,68,168,191.95,96.0352,191.6095,95.5607,750.7595,42,34,300,124,312.9565,129.624,8.00E-04,0.7103,300.2016,3949194,126,-0.8877,2.0258,100,3949194,42,91,177.9001,124,2.4143,0.4142,0.9908,00078-0486-15_PART_1_OF_1_CHAL10_SB_E61D736B.jpg
31700,123.7995,11.7438,118,73,182,191.9791,95.6993,191.6734,95.5993,747.931,43,34,298,124,312.0532,129.3424,0.1416,0.7121,298.5431,3924443,125,-0.7731,2.2818,100,3924443,43,104,3.4566,124,2.4126,0.4145,0.9908,00078-0486-15_PART_1_OF_1_CHAL10_SF_E61D736B.jpg
21958,163.8368,15.82,172,109,199,191.7771,95.9681,191.6951,95.6306,625.5046,67,45,250,102,261.9255,106.7395,0.0961,0.7052,250.3917,3597528,169,-1.8399,2.8793,100,3597528,67,104,3.2052,102,2.4539,0.4075,0.9893,00078-0521-15_PART_1_OF_1_CHAL10_SB_E51D72AB.jpg
21752,164.0678,15.7468,172,116,200,191.8998,95.9418,191.8825,96.0085,623.7473,67,45,250,102,261.0061,106.1106,0.0853,0.7026,250.072,3568803,169,-1.8776,3.1196,100,3568803,67,92,178.6252,102,2.4598,0.4065,0.9885,00078-0521-15_PART_1_OF_1_CHAL10_SF_E51D72AB.jpg
27284,104.1641,13.0145,118,38,171,191.9873,96.0435,191.7397,95.4303,696.132,53,39,278,114,291.1487,119.3173,0.0109,0.7075,278.5821,2842014,105,-0.8457,2.5886,100,2842014,53,105,3.7046,114,2.4401,0.4098,0.9907,00078-0572-15_PART_1_OF_1_CHAL10_SB_381D9C4C.jpg
27104,105.0653,11.9982,118,48,174,191.9565,95.9288,191.9822,95.8785,694.9605,53,39,278,114,290.6342,118.7399,0.1447,0.7052,278.4044,2847690,106,-0.6072,1.7926,100,2847690,53,104,3.0885,114,2.4477,0.4086,0.9902,00078-0572-15_PART_1_OF_1_CHAL10_SF_381D9C4C.jpg
54908,93.7744,11.3382,92,39,162,192.0293,95.9488,192.0237,95.0774,935.1097,14,2,356,188,361.8153,193.223,0.5149,0.7891,356.0899,5148966,92,0.8291,2.3708,100,5148966,14,100,1.2873,188,1.8725,0.534,0.9938,00078-0574-15_PART_1_OF_1_CHAL10_SB_3E1D9F4C.jpg
54480,93.6959,11.8911,91,37,163,192.0003,95.8776,191.7799,96.2288,931.6955,15,2,354,188,359.9928,192.6874,0.198,0.7887,354.2386,5104551,92,0.541,2.5869,100,5104551,15,90,177.8969,188,1.8683,0.5353,0.9934,00078-0574-15_PART_1_OF_1_CHAL10_SF_3E1D9F4C.jpg
24049,165.4739,14.8057,172,110,194,191.9027,95.8447,191.8814,95.5902,635.3452,69,36,246,120,252.5291,121.2539,179.8779,0.7487,246.0732,3979481,170,-2.2764,4.805,100,3979481,69,92,178.6028,120,2.0826,0.4802,0.988,00085-1322-01_PART_1_OF_1_CHAL10_SB_CF07E78F.jpg
24266,135.324,11.9782,118,59,181,191.9354,95.8721,191.9096,96.0799,635.3452,69,36,246,120,253.1846,122.0312,0.0467,0.7554,246.4569,3283773,136,-0.52,0.9565,100,3283773,69,87,176.5107,120,2.0748,0.482,0.9887,00085-1322-01_PART_1_OF_1_CHAL10_SF_CF07E78F.jpg
9187,151.9673,15.4939,118,87,175,192.06,96.0491,192.132,95.7773,371.7056,125,53,135,86,136.0251,85.9934,179.0962,0.8356,135.5323,1396124,157,-1.5567,1.3864,100,1396124,125,88,174.9204,86,1.5818,0.6322,0.9844,00093-0011-98_PART_1_OF_1_CHAL10_SB_2829944C.jpg
9164,145.1515,26.8519,118,10,182,192.0645,96.0019,192.4136,95.6744,371.3625,124,53,136,86,135.8149,85.9108,179.4711,0.835,136.0919,1330168,154,-2.6671,7.645,100,1330168,124,99,2.1055,86,1.5809,0.6326,0.9835,00093-0011-98_PART_1_OF_1_CHAL10_SF_2829944C.jpg
14103,154.3599,15.3914,118,88,184,192.004,95.9545,192.2055,95.6143,461.3036,108,43,168,106,169.3915,106.0059,0.3803,0.8328,168.428,2176938,159,-1.8014,2.3568,100,2176938,108,102,4.0856,106,1.5979,0.6258,0.9869,00093-0012-98_PART_1_OF_1_CHAL10_SB_4D29A6AD.jpg
14072,148.5807,25.7775,118,16,185,191.9647,96.0858,192.2131,95.7311,460.7178,108,43,168,106,169.1372,105.9319,179.6119,0.8331,168.5022,2090828,157,-2.8026,8.3781,100,2090828,108,90,175.5752,106,1.5967,0.6263,0.9872,00093-0012-98_PART_1_OF_1_CHAL10_SF_4D29A6AD.jpg
8576,128.3279,11.0601,118,73,187,191.8127,95.9164,192.4982,95.8069,359.2203,126,55,131,82,132.2428,82.5701,179.7934,0.8352,131.461,1100540,127,0.7363,2.9058,100,1100540,126,93,175.2002,82,1.6016,0.6244,0.9844,00093-0017-01_PART_1_OF_1_CHAL10_SB_6629B33D.jpg
8591,126.9699,10.5868,118,70,185,192.0733,95.9271,192.7887,95.784,359.8061,127,55,131,82,132.3526,82.6459,179.5537,0.8339,131.461,1090798,126,0.7402,2.4361,100,1090798,127,87,175.2002,82,1.6014,0.6244,0.9846,00093-0017-01_PART_1_OF_1_CHAL10_SF_6629B33D.jpg
9702,147.9022,13.1852,118,86,198,191.7611,95.9433,192.1101,95.8485,383.9483,122,52,140,88,141.2981,87.4249,179.9671,0.827,140.1749,1434947,150,-0.7867,1.1847,100,1434947,122,91,177.1376,88,1.6162,0.6187,0.9831,00093-0026-01_PART_1_OF_1_CHAL10_SB_5D29AEBD.jpg
9725,147.894,14.1031,118,108,196,192.025,95.6381,192.5689,95.5472,383.1198,122,52,140,87,141.7392,87.3594,0.2334,0.8326,140.5133,1438269,150,-0.5362,0.5493,100,1438269,122,90,175.1009,87,1.6225,0.6163,0.9854,00093-0026-01_PART_1_OF_1_CHAL10_SF_5D29AEBD.jpg
15150,175.3967,20.2975,118,106,227,191.8862,95.9309,193.8695,95.7335,480.3747,104,41,175,110,176.8507,109.0727,179.2548,0.825,175.4109,2657260,179,-1.678,2.9159,100,2657260,104,93,176.0773,110,1.6214,0.6168,0.986,00093-0027-01_PART_1_OF_1_CHAL10_SB_1D298EAC.jpg
15236,175.0464,20.0056,118,108,220,191.8368,95.8945,193.5891,95.7975,481.2031,104,41,176,110,177.3027,109.4122,0.6444,0.8268,176.2839,2667007,178,-1.7311,2.9936,100,2667007,104,102,3.2519,110,1.6205,0.6171,0.9869,00093-0027-01_PART_1_OF_1_CHAL10_SF_1D298EAC.jpg
13455,153.6978,14.0522,118,95,196,191.976,95.9829,193.0799,95.7826,451.4041,110,44,164,103,166.4884,102.8987,179.4717,0.8298,164.9848,2068004,156,-1.1512,1.5998,100,2068004,110,87,173.7365,103,1.618,0.6181,0.9864,00093-0028-01_PART_1_OF_1_CHAL10_SB_6A29B54D.jpg
13541,154.2958,14.4146,118,101,209,191.7539,95.9754,192.8237,95.8678,453.061,109,44,165,104,166.5889,103.4939,179.8932,0.829,165.3663,2089320,157,-1.0231,1.6784,100,2089320,109,92,176.1859,104,1.6096,0.6213,0.9861,00093-0028-01_PART_1_OF_1_CHAL10_SF_6A29B54D.jpg
13496,136.5455,12.853,118,91,188,191.8299,95.929,192.8622,95.8361,453.061,109,44,165,104,166.4888,103.212,0.1448,0.8262,165.4358,1842818,137,0.103,-0.1336,100,1842818,109,100,4.1596,104,1.6131,0.6199,0.9856,00093-0029-01_PART_1_OF_1_CHAL10_SB_18298C0C.jpg
13670,138.3572,12.617,118,95,189,191.9574,95.8969,192.7814,95.8503,455.061,109,44,166,104,166.9994,104.2231,179.8478,0.8295,166.1475,1891343,139,-0.0762,-0.2431,100,1891343,109,99,2.4147,104,1.6023,0.6241,0.9865,00093-0029-01_PART_1_OF_1_CHAL10_SF_18298C0C.jpg
7353,174.5041,22.0827,118,116,212,192.053,95.8586,192.3718,95.8087,341.931,130,48,124,95,113.5512,82.4485,179.6532,0.7903,124.4869,1283129,182,-2.0243,2.4543,100,1283129,130,91,174.9306,85.8024,1.3772,0.7261,0.9747,00093-0039-01_PART_1_OF_1_CHAL10_SB_4F29A7CD.jpg
7369,172.0255,24.0384,118,107,214,191.8436,95.8957,192.1051,95.8608,343.0021,129,48,126,95,113.7775,82.4636,179.3988,0.7871,126.0635,1267656,181,-1.4922,0.7452,100,1267656,129,94,178.1817,85.7995,1.3797,0.7248,0.9761,00093-0039-01_PART_1_OF_1_CHAL10_SF_4F29A7CD.jpg
14241,180.8433,20.2474,186,108,218,191.9115,95.8631,192.629,95.801,444.2742,124,29,135,134,134.8173,134.4946,16.0748,0.9067,136.1249,2575389,186,-2.4494,5.0063,100,2575389,129,70,158.9021,134,1.0024,0.9976,0.9874,00093-0041-65_PART_1_OF_1_CHAL10_SB_F7297BBB.jpg
14209,174.1127,17.9207,180,102,208,191.8618,95.823,191.5674,95.8142,443.6884,125,28,134,135,134.6845,134.3248,157.5969,0.907,136.0625,2473967,179,-2.5243,5.2663,100,2473967,126,79,165.9638,134,1.0027,0.9973,0.9876,00093-0041-65_PART_1_OF_1_CHAL10_SF_F7297BBB.jpg
6492,170.7391,21.9134,118,117,207,192,96.0265,192.5763,95.9628,321.6224,131,64,122,64,125.9538,65.6262,179.7291,0.7887,122.5887,1108438,178,-1.7328,1.6122,100,1108438,131,90,174.3824,64,1.9193,0.521,0.983,00093-0051-01_PART_1_OF_1_CHAL10_SB_3E281F50.jpg
6230,170.9997,21.85,118,115,193,191.9451,95.8523,191.9857,95.7967,315.0366,132,64,120,63,123.1856,64.3929,179.9553,0.7888,120.1499,1065328,180,-1.8825,1.7893,100,1065328,132,92,177.1376,63,1.913,0.5227,0.9809,00093-0051-01_PART_1_OF_1_CHAL10_SB_A022D026.jpg
6480,170.6512,21.8426,118,117,205,191.9014,96.0312,192.4275,95.9651,321.0366,131,64,122,64,125.6487,65.664,0.4476,0.7901,122.4091,1105820,178,-1.7647,1.6661,100,1105820,131,102,4.6859,64,1.9135,0.5226,0.9829,00093-0051-01_PART_1_OF_1_CHAL10_SF_3E281F50.jpg
6219,171.5221,22.1432,118,110,195,192.0091,96.0884,191.965,95.9911,314.4508,132,64,119,64,122.5939,64.5895,0.3596,0.7904,119.5073,1066696,181,-1.8656,1.7284,100,1066696,132,99,5.2812,64,1.898,0.5269,0.9795,00093-0051-01_PART_1_OF_1_CHAL10_SF_A022D026.jpg
14493,183.522,21.472,118,98,223,192.1429,95.8462,193.0427,95.6667,448.5168,124,28,136,136,136.1653,135.5196,2.9802,0.9053,137.4191,2659785,190,-2.2787,4.4718,100,2659785,128,71,158.6631,136,1.0048,0.9953,0.9872,00093-0054-01_PART_1_OF_1_CHAL10_SB_7226B965.jpg
14502,177.6263,19.7724,184,92,213,191.9566,95.8815,191.9116,95.6919,447.931,124,28,136,136,136.1492,135.6198,178.1189,0.9083,137.3827,2575936,183,-2.3545,4.6118,100,2575936,130,66,155.487,135.7645,1.0039,0.9961,0.9876,00093-0054-01_PART_1_OF_1_CHAL10_SF_7226B965.jpg
14777,166.6467,17.1523,118,101,204,191.7237,96.1582,191.8388,95.8309,485.3036,100,45,184,102,184.9621,101.7217,179.9,0.7884,184.0435,2462538,172,-1.8961,2.9551,100,2462538,100,93,178.7546,102,1.8183,0.55,0.9866,00093-0058-01_PART_1_OF_1_CHAL10_SB_00280060.jpg
14985,167.2511,17.0846,118,104,199,191.9941,95.8796,192.1931,95.6775,488.132,100,44,184,104,185.1672,103.0393,0.044,0.7903,184.0978,2506258,172,-1.9966,3.3356,100,2506258,100,92,178.1323,104,1.7971,0.5565,0.9859,00093-0058-01_PART_1_OF_1_CHAL10_SF_00280060.jpg
14469,174.985,19.2735,118,117,212,191.9229,96.0767,192.6405,95.9078,478.7178,102,45,180,102,182.1307,101.1499,0.2905,0.7934,180.6239,2531858,180,-2.1869,3.9273,100,2531858,102,104,4.7636,102,1.8006,0.5554,0.9862,00093-0058-05_PART_1_OF_1_CHAL10_SB_5829AC4D.jpg
14515,173.3816,19.1056,118,116,210,191.9215,96.0452,192.7598,95.9387,480.132,101,45,182,102,183.018,100.9795,179.7066,0.7912,182.0989,2516634,178,-2.025,3.456,100,2516634,101,101,1.8882,102,1.8124,0.5517,0.9859,00093-0058-05_PART_1_OF_1_CHAL10_SF_5829AC4D.jpg
13868,141.679,11.404,118,88,182,192.1302,96.1479,192.9012,95.7373,440.2742,125,30,134,133,133.2984,132.4644,17.5935,0.899,134.6291,1964805,143,-0.8925,1.2424,100,1964805,129,120,21.8014,133,1.0063,0.9937,0.9856,00093-0076-01_PART_1_OF_1_CHAL10_SB_B722DB96.jpg
13757,142.6485,10.9251,118,101,182,191.9508,95.9212,191.0093,95.6287,436.0315,126,30,132,132,132.458,132.2378,0.9415,0.9093,133.8432,1962416,143,-0.6424,0.8538,100,1962416,133,64,150.9454,132,1.0017,0.9983,0.9877,00093-0076-01_PART_1_OF_1_CHAL10_SF_B722DB96.jpg
9201,181.5977,23.5245,118,113,218,191.9018,95.9518,192.7093,95.8592,357.262,137,42,109,108,108.4298,108.043,179.7564,0.9059,109.6358,1670880,187,-1.9186,2.7424,100,1670880,139,81,165.2032,108,1.0036,0.9964,0.9845,00093-0083-98_PART_1_OF_1_CHAL10_SB_3B299DDC.jpg
9201,173.8562,20.2753,118,105,206,191.9228,95.906,191.7683,95.7742,356.4335,138,42,108,108,108.3564,108.1162,177.1785,0.9101,109.6586,1599651,180,-2.0983,3.1794,100,1599651,143,71,151.0976,108,1.0022,0.9978,0.9853,00093-0083-98_PART_1_OF_1_CHAL10_SF_3B299DDC.jpg
17386,182.973,20.2748,189,112,224,191.8358,95.9257,192.7918,95.8462,491.73,117,22,150,148,149.3154,148.2536,17.4657,0.9036,150.632,3181169,188,-2.4256,5.1814,100,3181169,128,136,32.5295,148,1.0072,0.9929,0.988,00093-0090-01_PART_1_OF_1_CHAL10_SB_F32979AB.jpg
17330,176.1709,18.0078,182,112,215,191.9668,96.0645,191.5752,96.0328,490.0732,118,22,148,148,148.8099,148.278,160.9882,0.9067,150.3596,3053041,181,-2.5079,5.477,100,3053041,126,60,151.3895,148,1.0036,0.9964,0.9885,00093-0090-01_PART_1_OF_1_CHAL10_SF_F32979AB.jpg
17550,173.1065,17.2734,179,104,206,192.0332,95.8627,192.5394,95.6344,493.1442,117,21,150,149,150.0668,148.9027,179.516,0.9069,151.268,3038019,178,-2.4322,5.102,100,3038019,128,136,31.4834,149,1.0078,0.9922,0.9883,00093-0109-01_PART_1_OF_1_CHAL10_SB_40202051.jpg
17530,174.5825,18.0854,179,105,211,191.6629,95.9675,190.7061,95.9218,494.5584,117,21,150,150,149.8829,148.9155,0.4609,0.9007,151.0761,3060432,179,-2.2292,4.5816,100,3060432,117,86,173.1572,149.6481,1.0065,0.9935,0.9874,00093-0109-01_PART_1_OF_1_CHAL10_SF_40202051.jpg
7599,176.9347,24.2901,118,110,217,191.9144,95.9165,193.0308,95.9171,358.4924,122,61,140,70,140.9859,68.6263,179.8723,0.743,140.2284,1344527,184,-1.6588,1.5691,100,1344527,122,101,3.2705,70,2.0544,0.4868,0.9795,00093-0132-01_PART_1_OF_1_CHAL10_SB_15298A8C.jpg
